0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207
5.909760487528345,0.5506589611153108,5.909760487528345,0.5506589611153108,0.44343967852373806,312.3280000000001,300.232,312.08987762399994,114,0,0.22915027846969607,-0.43606671739054176,0.43606671739054176,0.22915027846969607,0.5833333333333334,1.3333333333333333,2.2083333333333335,16.35306207870934,10.163855859030273,2.1587289077753002,-1.9429327595864299,2.323257301932033,-1.8046068278796918,5.908278440141505,0.6174856505001333,1.7237677401006888,1123.158025884387,15.932510652501772,12.639127002203155,12.639127002203155,11.882142733160752,7.69297457949652,7.69297457949652,5.524102295052638,5.524102295052638,3.9640171292686057,3.9640171292686057,2.8127277798458943,2.8127277798458943,-3.3999999999999995,1023400.722867845,13.077030867869656,5.061972588013975,2.0054355090220546,136.93687508514213,8.834301874106695,11.033401435232523,11.166040283284485,11.781447844051817,0.0,0.0,0.0,9.967957041894417,0.0,0.0,36.39820241076966,36.39820241076966,5.563451491696996,5.563451491696996,8.834301874106695,22.199441718517008,0.0,9.967957041894417,0.0,0.0,0.0,72.79640482153933,0.0,22.90835082744581,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,81.63070669564604,0.0,45.10779254596282,0.0,52.06,0.0,0.0,0.0,0.0,17.36446798569406,27.74332456026876,0.0,0.0,72.79640482153933,9.967957041894417,8.834301874106695,11.794143046107333,0.0,9.229570420760897,0.0,4.829561377275122,1.1424748047367104,23.337583684453275,0.0,0.0,0.0,0.0,24,0,4,0,0,0,3,2,5,4,0,4,2,0,0,0,5,5.3030000000000035,92.44800000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.881677819952081,-1.1623213123944336,12.881677819952081,0.04882429092975493,0.5164822280449617,398.37400000000014,384.26200000000017,398.090271548,146,0,0.33520448728723995,-0.47763897086612656,0.47763897086612656,0.33520448728723995,0.9666666666666667,1.7666666666666666,2.566666666666667,16.36613299267034,10.061763570307265,2.369545649974081,-2.1393388010870544,2.32365802781379,-2.288160089595748,6.343627517043196,0.06960078782588786,1.5548372133679023,1385.6298670353874,20.990834873703708,15.748136640251587,15.748136640251587,14.418723993369941,9.159696461130622,9.159696461130622,7.051756262511763,7.051756262511763,5.027889503871254,5.027889503871254,3.5473196644638265,3.5473196644638265,-4.26,10545818.289333913,17.812546241377298,6.382395436183265,2.6752923685963346,169.73380433497147,9.523678331894054,5.516700717616262,5.583020141642242,5.890723922025908,11.814359458703011,5.969305287951849,9.589074368143644,14.678425435869507,0.0,0.0,12.13273413692322,61.0181252390805,5.563451491696996,22.37774074977455,23.907289884109517,34.57077188059692,0.0,4.9839785209472085,0.0,6.923737199690624,4.899909730850478,82.9174766514041,0.0,11.454175413722904,4.899909730850478,5.687386274683562,0.0,0.0,27.874170662442776,0.0,6.923737199690624,36.63741751900345,65.08082162166944,0.0,22.553896272981405,0.0,100.71,17.78366474665486,14.383611552215466,0.0,16.690354475090988,22.724581830048706,15.980061940163734,18.19910120538483,24.26546827384644,25.122838405075452,4.9839785209472085,9.523678331894054,5.819564780457638,0.0,42.459032023309604,9.16344512319891,3.5869619190251347,-1.854042357970096,16.36030723314828,0.0,1.9647312788305302,0.0,0.043478260869565216,30,1,7,0,1,1,3,1,4,5,1,7,3,0,0,0,5,4.302020000000003,108.72330000000005,0,0,0,0,1,1,0,0,1,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.881677819952081,-1.1623213123944336,12.881677819952081,0.04882429092975493,0.5164822280449617,398.37400000000014,384.26200000000017,398.090271548,146,0,0.33520448728723995,-0.47763897086612656,0.47763897086612656,0.33520448728723995,0.9666666666666667,1.7666666666666666,2.566666666666667,16.36613299267034,10.061763570307265,2.369545649974081,-2.1393388010870544,2.32365802781379,-2.288160089595748,6.343627517043196,0.06960078782588786,1.5548372133679023,1385.6298670353874,20.990834873703708,15.748136640251587,15.748136640251587,14.418723993369941,9.159696461130622,9.159696461130622,7.051756262511763,7.051756262511763,5.027889503871254,5.027889503871254,3.5473196644638265,3.5473196644638265,-4.26,10545818.289333913,17.812546241377298,6.382395436183265,2.6752923685963346,169.73380433497147,9.523678331894054,5.516700717616262,5.583020141642242,5.890723922025908,11.814359458703011,5.969305287951849,9.589074368143644,14.678425435869507,0.0,0.0,12.13273413692322,61.0181252390805,5.563451491696996,22.37774074977455,23.907289884109517,34.57077188059692,0.0,4.9839785209472085,0.0,6.923737199690624,4.899909730850478,82.9174766514041,0.0,11.454175413722904,4.899909730850478,5.687386274683562,0.0,0.0,27.874170662442776,0.0,6.923737199690624,36.63741751900345,65.08082162166944,0.0,22.553896272981405,0.0,100.71,17.78366474665486,14.383611552215466,0.0,16.690354475090988,22.724581830048706,15.980061940163734,18.19910120538483,24.26546827384644,25.122838405075452,4.9839785209472085,9.523678331894054,5.819564780457638,0.0,42.459032023309604,9.16344512319891,3.5869619190251347,-1.854042357970096,16.36030723314828,0.0,1.9647312788305302,0.0,0.043478260869565216,30,1,7,0,1,1,3,1,4,5,1,7,3,0,0,0,5,4.302020000000003,108.72330000000005,0,0,0,0,1,1,0,0,1,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.271054986334741,-1.1936087913021185,13.271054986334741,0.01211826677642125,0.2842336518919787,520.4970000000003,500.33700000000033,520.1270509799999,192,0,0.33520448728737506,-0.4961141473274867,0.4961141473274867,0.33520448728737506,0.7948717948717948,1.5384615384615385,2.3076923076923075,16.469111075299416,10.042661623748252,2.385479946490464,-2.176140940289729,2.3899500684100716,-2.29374615187536,6.348046449904287,0.06959894833556504,1.4075127368954272,1821.9340281984807,27.25841958720532,20.79668402874819,20.79668402874819,18.88858044840886,11.878458268378502,11.878458268378502,8.79966437089324,8.79966437089324,6.605768213664983,6.605768213664983,4.691976129011296,4.691976129011296,-5.4399999999999995,1114139343.1460042,23.928567173430206,9.142163986539302,3.877179254297813,221.38293111444582,18.997404239494152,17.01572438418407,5.583020141642242,5.890723922025908,11.814359458703011,5.969305287951849,9.589074368143644,14.678425435869507,0.0,0.0,24.26546827384644,60.160755107851486,11.126902983393991,36.59733583232961,33.381015791709615,34.57077188059692,0.0,4.9839785209472085,0.0,0.0,19.119504813405545,95.55312636509194,0.0,34.080102063684706,14.373635638450576,5.687386274683562,11.49902366656781,0.0,42.09376574499784,0.0,0.0,31.07396602730645,83.2799228270543,0.0,33.6807992563754,0.0,119.17,17.78366474665486,19.49013894705617,0.0,34.01797650508436,16.6631723509555,21.776324547528375,25.30889874666236,25.30889874666236,42.46456947923127,4.9839785209472085,13.890876844653445,16.946408521653797,0.0,43.518298051462,9.310323419773853,3.7396879740725093,-1.1214885795443612,22.060845345932673,0.0,0.0,3.0459252666495296,0.06666666666666667,39,1,9,0,1,1,4,1,5,7,1,9,6,0,0,0,6,5.677800000000005,142.52629999999988,0,0,0,0,1,1,0,0,1,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.02001011726517,-4.599506075151412,13.02001011726517,0.04402468563332951,0.44252797261578475,543.0110000000001,516.8030000000001,542.136624032,194,0,0.4174184196869226,-0.49076524144296646,0.49076524144296646,0.4174184196869226,1.1944444444444444,1.9166666666666667,2.638888888888889,35.49569283640764,10.160048718925685,2.331886099365007,-2.3471582996199256,2.357717293182109,-2.503527924143437,7.180281482534879,-0.13708322573502715,1.1841215799179006,1215.0251659585165,25.87166824125719,19.516656498061543,21.089082025007727,17.0627018491527,11.35999745783531,12.554458511772266,8.64455917422007,10.28653232811897,5.764941885429853,7.046362626953847,4.00924702939578,5.0414125220647135,-2.439999999999999,91570760.46594734,26.618180790906347,11.305173936832691,7.071583127190983,214.97740825490953,15.160178952647087,18.460360185545127,0.0,5.907179729351506,0.0,6.176298517443475,14.594356645772777,4.9839785209472085,13.171245143024459,11.336785877934737,11.600939890232516,37.255572541998674,44.47753537270805,32.355085542289025,27.809172675737038,44.74891240628768,0.0,14.783797982648164,0.0,19.204002104882402,51.1922090039947,51.99191091306075,0.0,5.749511833283905,10.05365155780638,18.858631417708022,5.749511833283905,22.937725768167255,77.77689189457705,10.970835701515297,6.923737199690624,10.571075188549761,36.39820241076966,5.022633313741326,10.216620634085363,0.0,77.93,28.773529439981605,23.07230972193699,0.0,18.839024645109056,38.47329386284678,27.356978467861346,6.06636706846161,11.336785877934737,30.02274813592593,15.200676855804016,16.337802844032566,45.888800414713835,7.238700918913784,20.799006718053633,13.479787477665768,-0.06856810830769144,0.2549351069039072,8.97579418913919,-5.279646135989213,5.072300530017899,0.0,0.4166666666666667,36,2,7,0,1,1,2,1,3,7,2,12,8,0,1,1,4,4.272920000000004,133.82249999999996,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.237048827410117,-0.5641646797974849,12.237048827410117,0.06952839813970035,0.47561760108053697,468.62300000000016,436.36700000000025,468.219511884,176,0,0.23369186534340314,-0.49076524144296646,0.49076524144296646,0.23369186534340314,1.1515151515151516,1.9090909090909092,2.696969696969697,32.133539426169094,10.146775635555187,2.20694297336229,-2.34710015364945,2.251507487243922,-2.5104509384067253,7.180268755387037,-0.12223753991071074,1.109427905859258,1034.5678776651312,23.045394827624122,19.073712706776984,19.89020928770471,16.0468465311072,11.483825023813777,12.300321604741503,8.48954989297282,9.724322920131115,5.788092462795264,6.739924983279213,4.0353002780799105,4.842774362212109,-2.519999999999999,38320269.03014023,23.63192079581026,11.560231657782634,7.2324931527641825,198.5424779336457,15.160178952647087,18.460360185545127,0.0,5.907179729351506,0.0,0.0,14.594356645772777,4.9839785209472085,0.0,11.336785877934737,30.33183534230805,31.040744451236847,45.33490550393706,21.769000736850707,14.637927532712578,27.460586241371608,0.0,20.100586586654494,0.0,19.448525210364934,52.42017680590094,59.10201173624264,0.0,5.749511833283905,10.05365155780638,0.0,5.749511833283905,11.336785877934737,84.32164830048963,11.21535880699783,6.923737199690624,10.571075188549761,48.53093654769288,0.0,10.216620634085363,0.0,77.93,6.103966387748303,9.901064578912528,0.0,12.514061693864424,19.634269217737724,53.57360341079834,5.563451491696996,11.336785877934737,43.321939610460284,32.23332072357771,4.736862953800049,6.936324041499018,1.6631973937750058,21.119917231224616,14.46988153645569,2.1642999715984717,0.8009598702168493,16.04317366455382,0.28066691183120696,7.1882460455119945,0.0,0.44,33,2,7,0,1,1,2,1,3,7,2,8,10,0,1,1,4,2.320920000000001,131.8945,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.664052165782504,-0.5836975924138768,12.664052165782504,0.014471087457007537,0.346094100006067,516.6670000000001,484.41100000000034,516.219511884,192,0,0.23805269615350258,-0.49076524144296646,0.49076524144296646,0.23805269615350258,1.0,1.7567567567567568,2.5675675675675675,32.13353968746518,10.054378069325347,2.2100942628513947,-2.3471104591071357,2.2556530921591897,-2.503489898918672,7.1802814706188345,-0.117351673850251,1.0332889610620417,1335.5065788968711,25.614308928376467,20.968900221162393,21.78539680209012,18.013173026295984,12.59808544767315,13.414582028600876,9.399004634690707,10.633777661848999,6.462874315500426,7.414706835984375,4.596096847848745,5.403570931980944,-3.2999999999999985,345018552.2669608,25.353779313159176,11.83164271646101,6.927441002137614,220.86968791091653,15.160178952647087,18.460360185545127,0.0,5.907179729351506,0.0,0.0,14.594356645772777,4.9839785209472085,0.0,11.336785877934737,42.46456947923127,42.316108456931055,44.47753537270805,21.769000736850707,14.637927532712578,33.14797251605517,0.0,14.783797982648164,0.0,13.027703587438927,51.1922090039947,77.8040285183921,0.0,16.876414816677897,10.05365155780638,5.687386274683562,5.749511833283905,11.336785877934737,77.77689189457705,4.794537184071822,6.923737199690624,5.007623696852765,72.79640482153933,0.0,21.343523617479356,0.0,77.93,6.103966387748303,9.901064578912528,0.0,12.514061693864424,13.08951281182515,63.96707104594988,0.0,11.336785877934737,67.58740788430673,32.23332072357771,4.736862953800049,6.954953720915757,1.6602753196753364,21.534973694464014,14.56402050923005,3.9323908793873676,0.7095909248793092,23.92701373478167,-0.5836975924138768,6.300478809080376,0.0,0.3103448275862069,37,2,7,0,1,1,3,1,4,7,2,8,9,0,1,1,5,4.267720000000003,149.24649999999974,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.664052165782504,-0.5836975924138768,12.664052165782504,0.014471087457007537,0.346094100006067,516.6670000000001,484.41100000000034,516.219511884,192,0,0.23805269615350258,-0.49076524144296646,0.49076524144296646,0.23805269615350258,1.0,1.7567567567567568,2.5675675675675675,32.13353968746518,10.054378069325347,2.2100942628513947,-2.3471104591071357,2.2556530921591897,-2.503489898918672,7.1802814706188345,-0.117351673850251,1.0332889610620417,1335.5065788968711,25.614308928376467,20.968900221162393,21.78539680209012,18.013173026295984,12.59808544767315,13.414582028600876,9.399004634690707,10.633777661848999,6.462874315500426,7.414706835984375,4.596096847848745,5.403570931980944,-3.2999999999999985,345018552.2669608,25.353779313159176,11.83164271646101,6.927441002137614,220.86968791091653,15.160178952647087,18.460360185545127,0.0,5.907179729351506,0.0,0.0,14.594356645772777,4.9839785209472085,0.0,11.336785877934737,42.46456947923127,42.316108456931055,44.47753537270805,21.769000736850707,14.637927532712578,33.14797251605517,0.0,14.783797982648164,0.0,13.027703587438927,51.1922090039947,77.8040285183921,0.0,16.876414816677897,10.05365155780638,5.687386274683562,5.749511833283905,11.336785877934737,77.77689189457705,4.794537184071822,6.923737199690624,5.007623696852765,72.79640482153933,0.0,21.343523617479356,0.0,77.93,6.103966387748303,9.901064578912528,0.0,12.514061693864424,13.08951281182515,63.96707104594988,0.0,11.336785877934737,67.58740788430673,32.23332072357771,4.736862953800049,6.954953720915757,1.6602753196753364,21.534973694464014,14.56402050923005,3.9323908793873676,0.7095909248793092,23.92701373478167,-0.5836975924138768,6.300478809080376,0.0,0.3103448275862069,37,2,7,0,1,1,3,1,4,7,2,8,9,0,1,1,5,4.267720000000003,149.24649999999974,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.664052165782504,-0.5836975924138768,12.664052165782504,0.014471087457007537,0.346094100006067,516.6670000000001,484.41100000000034,516.219511884,192,0,0.23805269615350258,-0.49076524144296646,0.49076524144296646,0.23805269615350258,1.0,1.7567567567567568,2.5675675675675675,32.13353968746518,10.054378069325347,2.2100942628513947,-2.3471104591071357,2.2556530921591897,-2.503489898918672,7.1802814706188345,-0.117351673850251,1.0332889610620417,1335.5065788968711,25.614308928376467,20.968900221162393,21.78539680209012,18.013173026295984,12.59808544767315,13.414582028600876,9.399004634690707,10.633777661848999,6.462874315500426,7.414706835984375,4.596096847848745,5.403570931980944,-3.2999999999999985,345018552.2669608,25.353779313159176,11.83164271646101,6.927441002137614,220.86968791091653,15.160178952647087,18.460360185545127,0.0,5.907179729351506,0.0,0.0,14.594356645772777,4.9839785209472085,0.0,11.336785877934737,42.46456947923127,42.316108456931055,44.47753537270805,21.769000736850707,14.637927532712578,33.14797251605517,0.0,14.783797982648164,0.0,13.027703587438927,51.1922090039947,77.8040285183921,0.0,16.876414816677897,10.05365155780638,5.687386274683562,5.749511833283905,11.336785877934737,77.77689189457705,4.794537184071822,6.923737199690624,5.007623696852765,72.79640482153933,0.0,21.343523617479356,0.0,77.93,6.103966387748303,9.901064578912528,0.0,12.514061693864424,13.08951281182515,63.96707104594988,0.0,11.336785877934737,67.58740788430673,32.23332072357771,4.736862953800049,6.954953720915757,1.6602753196753364,21.534973694464014,14.56402050923005,3.9323908793873676,0.7095909248793092,23.92701373478167,-0.5836975924138768,6.300478809080376,0.0,0.3103448275862069,37,2,7,0,1,1,3,1,4,7,2,8,9,0,1,1,5,4.267720000000003,149.24649999999974,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.664052165782504,-0.5836975924138768,12.664052165782504,0.014471087457007537,0.346094100006067,516.6670000000001,484.41100000000034,516.219511884,192,0,0.23805269615350258,-0.49076524144296646,0.49076524144296646,0.23805269615350258,1.0,1.7567567567567568,2.5675675675675675,32.13353968746518,10.054378069325347,2.2100942628513947,-2.3471104591071357,2.2556530921591897,-2.503489898918672,7.1802814706188345,-0.117351673850251,1.0332889610620417,1335.5065788968711,25.614308928376467,20.968900221162393,21.78539680209012,18.013173026295984,12.59808544767315,13.414582028600876,9.399004634690707,10.633777661848999,6.462874315500426,7.414706835984375,4.596096847848745,5.403570931980944,-3.2999999999999985,345018552.2669608,25.353779313159176,11.83164271646101,6.927441002137614,220.86968791091653,15.160178952647087,18.460360185545127,0.0,5.907179729351506,0.0,0.0,14.594356645772777,4.9839785209472085,0.0,11.336785877934737,42.46456947923127,42.316108456931055,44.47753537270805,21.769000736850707,14.637927532712578,33.14797251605517,0.0,14.783797982648164,0.0,13.027703587438927,51.1922090039947,77.8040285183921,0.0,16.876414816677897,10.05365155780638,5.687386274683562,5.749511833283905,11.336785877934737,77.77689189457705,4.794537184071822,6.923737199690624,5.007623696852765,72.79640482153933,0.0,21.343523617479356,0.0,77.93,6.103966387748303,9.901064578912528,0.0,12.514061693864424,13.08951281182515,63.96707104594988,0.0,11.336785877934737,67.58740788430673,32.23332072357771,4.736862953800049,6.954953720915757,1.6602753196753364,21.534973694464014,14.56402050923005,3.9323908793873676,0.7095909248793092,23.92701373478167,-0.5836975924138768,6.300478809080376,0.0,0.3103448275862069,37,2,7,0,1,1,3,1,4,7,2,8,9,0,1,1,5,4.267720000000003,149.24649999999974,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
